fold,gene,rmsd_additive,rmsd_ridge,rmsd_ensemble,rmsd_adaptive,rmsd_residual,pairs_evaluated
2,g0134,0.4493229620408286,0.4162556243368452,0.399738400135392,0.40323780445251384,0.399738400135392,15
2,g0135,0.35672385778500487,0.35005996330576605,0.33782067392877624,0.34255121555495865,0.33782067392877624,15
2,g0136,0.08694413249840925,0.07788216399311404,0.05688734500263481,0.0657856158480751,0.05688734500263481,15
2,g0137,0.7370427605133907,0.6817694895888319,0.6628257049651882,0.6647895013259524,0.6628257049651882,15
2,g0138,0.5989327678046729,0.5817855324935376,0.5896657111681887,0.5842544939570624,0.5896657111681887,15
2,g0139,0.09755039587411397,1.518089414096227,0.8075055487289091,1.2812228239875556,0.8075055487289091,15
2,g0140,0.4128489275429224,0.3202934659616527,0.33280267100116134,0.3155741458644751,0.33280267100116134,15
2,g0141,0.5793332940141469,0.5235592985510997,0.5338374221509727,0.5227976660225143,0.5338374221509727,15
2,g0142,0.8205725759381581,0.6402685346938347,0.6748882892496403,0.6371595513635931,0.6748882892496403,15
2,g0143,0.434230172019326,0.4261048519633881,0.42960912350131486,0.4271469792601464,0.42960912350131486,15
2,g0144,0.7403875952331741,0.675751505797688,0.7002920193647902,0.691451442818688,0.7002920193647902,15
2,g0145,0.2461713954539057,0.24735982428825767,0.23408340030755947,0.23900998944436894,0.23408340030755947,15
2,g0146,0.13278333330282235,0.17194315110818495,0.1113649911097927,0.1461360206133972,0.1113649911097927,15
2,g0147,0.24204680378265822,0.3102706751029064,0.22070804897868798,0.2720933292380393,0.22070804897868798,15
2,g0148,0.6703316967110245,0.6600994568844637,0.6318053071876488,0.6430681313237767,0.6318053071876488,15
2,g0149,0.27590662878969285,0.3484847050448781,0.2977090332399996,0.32901145248632657,0.2977090332399996,15
2,g0150,0.4554859864273561,0.44039427223300287,0.4405127261531027,0.4387514356748491,0.4405127261531027,15
2,g0151,0.48082805131507733,0.3857990798418496,0.42182199570430445,0.3947823613365901,0.42182199570430445,15
2,g0152,0.18342147839085876,0.2499579239549287,0.20870772827410214,0.2348867242856729,0.20870772827410214,15
2,g0153,0.25597666749300013,0.26433453196476064,0.25242761001686276,0.2587229666261344,0.25242761001686276,15
2,g0154,0.23974519985195739,0.28329883224664426,0.25440400411536274,0.2723193320470892,0.25440400411536274,15
2,g0155,0.07452101939829196,0.02708176588793786,0.04239876278923603,0.028091128129267465,0.04239876278923603,15
2,g0156,0.5364331197057404,0.5482380412979913,0.5042486358347373,0.5256105118410214,0.5042486358347373,15
2,g0157,0.05102374476752541,0.051132253643357134,0.050925269417414855,0.05102943552426157,0.050925269417414855,15
2,g0158,0.8817358382759087,0.5329221269165755,0.6516068380250165,0.5543293480605505,0.6516068380250165,15
2,g0159,0.3793187077690284,0.33729682404196826,0.339573355628089,0.33358546710001724,0.339573355628089,15
2,g0160,0.2757905055815824,0.2410042148557108,0.2402112266806423,0.2358970170244575,0.2402112266806423,15
2,g0161,0.2701459271397493,0.31971767340216595,0.2820494741956374,0.3047544842343411,0.2820494741956374,15
2,g0162,0.30426829875622435,0.2716456994714487,0.27031909850111996,0.26702888059595253,0.27031909850111996,15
2,g0163,0.46723183245086164,0.4836706633039035,0.4510336996993089,0.4676819858231103,0.4510336996993089,15
2,g0164,0.5180214599941159,0.5848005871470596,0.5160188556183254,0.5550765410074866,0.5160188556183254,15
2,g0165,0.3946466803913553,0.38988949483573176,0.3686318387206619,0.377678618693677,0.3686318387206619,15
2,g0166,0.31063601037474425,0.31086731152626323,0.3047079527040186,0.3074866533944862,0.3047079527040186,15
2,g0167,0.42254876604987884,0.41186134786606876,0.4006979886187687,0.4034784753255845,0.4006979886187687,15
2,g0168,0.6713149281916626,0.5766081779550024,0.5694272572478561,0.561046465504323,0.5694272572478561,15
2,g0169,0.7387308657240316,0.6339710010448907,0.673450063056793,0.6439071530734086,0.673450063056793,15
2,g0170,0.44382798279390867,0.34410460058414344,0.37035377844217887,0.3484587109907472,0.37035377844217887,15
2,g0171,0.3385541997685006,0.3318947705305315,0.3138554669547604,0.3209948770372471,0.3138554669547604,15
2,g0172,0.6693703604202084,0.6250870964544988,0.619657064554345,0.61693571604801,0.619657064554345,15
2,g0173,0.2954251375746703,0.3213096896333792,0.26377533185476165,0.2937895504960288,0.26377533185476165,15
2,g0174,0.6700607990190193,0.5136433566420402,0.5686190808993301,0.5256534885839719,0.5686190808993301,15
2,g0175,0.23460472687099057,0.16350237753473623,0.1782454899165697,0.16244076965170165,0.1782454899165697,15
2,g0176,0.2592317436038653,0.234853382999854,0.2264866698710451,0.22642194105436986,0.2264866698710451,15
2,g0177,0.8233034070375924,0.848591965925458,0.8335517913400998,0.8430603027962345,0.8335517913400998,15
2,g0178,0.509608476708088,0.2380879122731511,0.3502167347255995,0.26603827559405085,0.3502167347255995,15
2,g0179,0.19104131080071948,0.25617996292387896,0.19598677042396567,0.2318280386388018,0.19598677042396567,15
2,g0180,0.8168332060524196,0.6004560455781015,0.6620408984388916,0.6080032513505403,0.6620408984388916,15
2,g0181,0.3104165657015889,0.07552212033114168,0.16028533005470097,0.08206802340356342,0.16028533005470097,15
2,g0182,0.8987549776824448,0.82737483703614,0.8286411043434273,0.8197706653510818,0.8286411043434273,15
2,g0183,0.40910509762441577,0.30562541923731484,0.3237473815125745,0.3025317868880121,0.3237473815125745,15
2,g0184,0.22224414082254892,0.15467505695277436,0.1749220699182453,0.1574865288098511,0.1749220699182453,15
2,g0185,0.372022610159041,0.3830629496352899,0.37385772727570393,0.37911543571701006,0.37385772727570393,15
2,g0186,0.46522990481424986,0.5238919626990157,0.4905799885547175,0.5119916128242502,0.4905799885547175,15
2,g0187,0.5866825724510878,0.5047468409777398,0.5133578252888155,0.4997034354376295,0.5133578252888155,15
2,g0188,0.6860996226003906,0.5994717917874673,0.6293874105396903,0.6100056339091152,0.6293874105396903,15
2,g0189,0.5186793524830653,0.3532058958164298,0.4107851222525567,0.3662861997317418,0.4107851222525567,15
2,g0190,0.6799212475321375,0.6560265678568875,0.6440554556081303,0.6466665408348468,0.6440554556081303,15
2,g0191,0.444637369867621,0.32969013352361226,0.3509877332224915,0.3268940491614651,0.3509877332224915,15
2,g0192,0.4139714207413049,0.3577925775378979,0.353179080247492,0.34774299902820327,0.353179080247492,15
2,g0193,1.017210953503314,0.9262756134515324,0.9055860060866356,0.9040430489103236,0.9055860060866356,15
2,g0194,0.5543903926631334,0.6578812087695591,0.5929663305364536,0.6316145760733778,0.5929663305364536,15
2,g0195,0.005567955377063934,0.0056747894399667344,0.005392576962112967,0.0055318620566112,0.005392576962112967,15
2,g0196,0.6496557774380775,0.7028955037601745,0.6470083987124622,0.6783441569075059,0.6470083987124622,15
2,g0197,0.5737383140784197,0.5881625619877437,0.5750381671483762,0.5784313086239099,0.5750381671483762,15
2,g0198,0.7648727640611753,0.6627665286841765,0.6205269732899789,0.6268559674562761,0.6205269732899789,15
2,g0199,0.6032979351182652,0.6399631095268814,0.620370581132296,0.6331661006341882,0.620370581132296,15
2,g0200,0.1700659681228229,0.1599468110172165,0.16355726052551034,0.16081299201673874,0.16355726052551034,15
2,g0201,0.6257197239715225,0.48272765893290476,0.5041738728062506,0.476627184918439,0.5041738728062506,15
2,g0202,0.31592379445643864,0.24468778303076608,0.2664973365146977,0.2482509625730342,0.2664973365146977,15
2,g0203,0.4487517268027492,0.38657143367225666,0.40959775495937895,0.39745118101927296,0.40959775495937895,15
2,g0204,0.27580838001789365,0.24330063904589955,0.23414783410854978,0.2342913151995101,0.23414783410854978,15
2,g0205,0.5712014744867545,0.521528600131496,0.5136092747358529,0.5112796272092636,0.5136092747358529,15
2,g0206,0.4899030728166442,0.42500191468354365,0.447465293062399,0.43001990382168404,0.447465293062399,15
2,g0207,0.4538744558870329,0.28793049359159784,0.34893795466918937,0.30134998203202973,0.34893795466918937,15
2,g0208,0.411500642214028,0.3173185287066946,0.34731022870957706,0.3246266766616087,0.34731022870957706,15
2,g0209,0.23194691582381194,0.21564577249629296,0.21143847211054337,0.21080306143858824,0.21143847211054337,15
2,g0210,0.19450274193791592,0.16377932657475722,0.1615515005124543,0.15873858980312566,0.1615515005124543,15
2,g0211,0.6093001521009792,0.5564194987214814,0.5436981340278582,0.5431190704485345,0.5436981340278582,15
2,g0212,0.41747131513649127,0.3822385961016764,0.39031858753471427,0.38267950351038355,0.39031858753471427,15
2,g0213,0.323216230336761,0.2934635223506152,0.30593807361331815,0.29755375859820976,0.30593807361331815,15
2,g0214,0.17704837685733274,0.13454764566899455,0.1465498363185633,0.13603655131884343,0.1465498363185633,15
2,g0215,0.48976104802906817,0.5425234641452835,0.49290970370228177,0.5213862442879046,0.49290970370228177,15
2,g0216,0.48564704431839384,0.43306676799152144,0.4347465664337438,0.4277725201770429,0.4347465664337438,15
2,g0217,0.5032406474151853,0.5654558158578692,0.48871276002749053,0.5271005618526928,0.48871276002749053,15
2,g0218,0.760635283279254,0.4686356010259958,0.5624754195171201,0.48320959178997075,0.5624754195171201,15
2,g0219,0.4336629951443737,0.41904580135100544,0.42073487204984883,0.41833299967927684,0.42073487204984883,15
2,g0220,0.7632982198738049,0.6398748894387077,0.6701274066007382,0.6420391908768004,0.6701274066007382,15
2,g0221,0.7029306036736088,0.5853477468969849,0.6022435095603823,0.5804724813502237,0.6022435095603823,15
2,g0222,0.38665851565649834,0.3538965965074221,0.3247463579708864,0.33400102834917794,0.3247463579708864,15
2,g0223,0.22697785921253966,0.11650201089711311,0.15325164638528369,0.12191754032115679,0.15325164638528369,15
2,g0224,0.7722706616654118,0.690268037414925,0.6862804660412212,0.6781417189993388,0.6862804660412212,15
2,g0225,0.5974035183487684,0.43430127507729815,0.48698853587189156,0.4443025499951356,0.48698853587189156,15
2,g0226,0.322952041508089,0.27056638175020087,0.28604266184905724,0.2730150251341908,0.28604266184905724,15
2,g0227,0.4502044749763658,0.30228247055044094,0.356322004244457,0.31429219318362894,0.356322004244457,15
2,g0228,0.07455282025569988,0.06729375448563746,0.07003071080150444,0.06799152417160972,0.07003071080150444,15
2,g0229,0.6181596583736807,0.5167902622995688,0.5394652919362984,0.5176445772544442,0.5394652919362984,15
2,g0230,0.23520991865345778,0.2131989955480685,0.20457396186217033,0.20580408214299456,0.20457396186217033,15
2,g0231,0.3793936197156059,0.3065052916301415,0.32963792689973936,0.3122463907592788,0.32963792689973936,15
2,g0232,0.0061953983884934635,0.010759339928588895,0.007848488686246038,0.009709261847404314,0.007848488686246038,15
2,g0233,0.37975599027788964,0.36655592363726563,0.35137720256105104,0.35667154295950915,0.35137720256105104,15
2,g0234,0.2380801457710887,0.2686118943715658,0.24580572473086468,0.25952560668594093,0.24580572473086468,15
2,g0235,0.07509701466436493,0.17752943494681767,0.11104341385555477,0.1540552348833445,0.11104341385555477,15
2,g0236,0.7583244696143706,0.6003609500049414,0.6592445673606643,0.6197274048093361,0.6592445673606643,15
2,g0237,0.3855428066251306,0.27748012940832656,0.26609413185971786,0.2561170067659636,0.26609413185971786,15
2,g0238,0.646399604833476,0.6638838313472457,0.6476984091946535,0.6568817249245814,0.6476984091946535,15
2,g0239,0.3024126921075878,0.34673389125816706,0.2980942593683051,0.3254807317159802,0.2980942593683051,15
2,g0240,0.6538243263348033,0.5237034452930113,0.48427521353021163,0.4849344349211151,0.48427521353021163,15
2,g0241,0.10899379146961581,0.10285224251441931,0.10363960756777711,0.1025882350068124,0.10363960756777711,15
2,g0242,0.7647589397181637,0.574732629308229,0.6459211407798843,0.5918710764845515,0.6459211407798843,15
2,g0243,0.448989747741662,0.46732158680374764,0.42208755731187964,0.4448651561084161,0.42208755731187964,15
2,g0244,0.2636076061769633,0.25125949926590224,0.2399172553204872,0.24357731075346026,0.2399172553204872,15
2,g0245,0.6711296814972965,0.6608409012645976,0.6656417286974745,0.662363863534838,0.6656417286974745,15
2,g0246,0.2252046003918017,0.20779131531583586,0.21509202943342556,0.20989202176218102,0.21509202943342556,15
2,g0247,0.38097410427439365,0.3217699823625927,0.3452139954921576,0.3280247031752227,0.3452139954921576,15
2,g0248,0.4815594152754353,0.33478241613558263,0.3866166390844793,0.34741267779002927,0.3866166390844793,15
2,g0249,0.40703286461836724,0.33986145898583603,0.3679925300330556,0.3538774680931001,0.3679925300330556,15
2,g0250,0.6254617035914203,0.5908315086463699,0.6034840290378927,0.5960215078358176,0.6034840290378927,15
2,g0251,0.31774532565236,0.3057264429125757,0.28941574049039953,0.2953695522794734,0.28941574049039953,15
2,g0252,0.7804171297060767,0.6057669035755764,0.6570126649949898,0.6137389813806272,0.6570126649949898,15
2,g0253,0.431547567084581,0.33450821128193153,0.3769429804300198,0.3485686748803193,0.3769429804300198,15
2,g0254,0.6558440505048666,0.687429712907764,0.632762968870113,0.6611951725832229,0.632762968870113,15
2,g0255,0.6152018537142941,0.30454254482081305,0.4491704835045067,0.3554826521020167,0.4491704835045067,15
2,g0256,0.5664429154603222,0.4949221952902832,0.50266558689208,0.49071894894774,0.50266558689208,15
2,g0257,0.22875830863030555,0.2784658800940944,0.25358939901278976,0.27016944982605806,0.25358939901278976,15
2,g0258,0.4833796422367063,0.47120545420404064,0.450164704054724,0.4582282698627498,0.450164704054724,15
2,g0259,0.3707664252727255,0.36975667757892283,0.3660671720344917,0.36759853299915124,0.3660671720344917,15
2,g0260,0.4508723800520226,0.3648273286262522,0.40011304734957004,0.3754468162834812,0.40011304734957004,15
2,g0261,0.014852584819287421,0.04918857153411546,0.02707707690001902,0.04155694759305537,0.02707707690001902,15
2,g0262,0.5749361332504573,0.29803277296270936,0.3688393088879653,0.2969807869556138,0.3688393088879653,15
2,g0263,0.8462255448672282,0.6685684037037543,0.6752726823157432,0.6496825598174496,0.6752726823157432,15
2,g0264,0.6304803503461384,0.6190196241649696,0.6067495982409622,0.6109324729153294,0.6067495982409622,15
2,g0265,0.7793579549765319,0.6521979550121034,0.641580341066921,0.630479421713912,0.641580341066921,15
2,g0266,0.4695954641004154,0.3934002610509187,0.4152342031110127,0.3965680751757171,0.4152342031110127,15
2,g0267,0.4256161133776557,0.3552506974302478,0.32531210787288184,0.32981578221792124,0.32531210787288184,15
2,g0268,0.400790596962758,0.3714282257557837,0.3669875929123833,0.3655378075269991,0.3669875929123833,15
2,g0269,0.4049831744632696,0.40256068596404987,0.40045906764407824,0.4009138455156974,0.40045906764407824,15
2,g0270,0.492068973265151,0.36591518917716276,0.39000450925888025,0.3632959216387095,0.39000450925888025,15
2,g0271,0.5814990324468523,0.4394417327095102,0.4679196623549875,0.43743546947446177,0.4679196623549875,15
2,g0272,0.5594519724385704,0.4277268451578173,0.47397384813704974,0.437800157919253,0.47397384813704974,15
2,g0273,0.6886158133683403,0.4338256289606992,0.5362103053915056,0.4600047223592202,0.5362103053915056,15
2,g0274,0.20561669734600613,0.18849507862643358,0.18837676379942722,0.18640032615508925,0.18837676379942722,15
2,g0275,0.7041812142490951,0.6363543707608623,0.652022370531305,0.6372274233651459,0.652022370531305,15
2,g0276,0.007970207654798622,0.0049548502474977985,0.00601591626333887,0.005189527169617632,0.00601591626333887,15
2,g0277,0.16592472736684055,0.1853440428146521,0.16254003498000785,0.1752228329677349,0.16254003498000785,15
2,g0278,0.6406851951316886,0.4159756562698839,0.4811968627510353,0.4232747095093559,0.4811968627510353,15
2,g0279,0.5115232883528806,0.4953070600071634,0.4647198343045689,0.4765461876202317,0.4647198343045689,15
2,g0280,0.38537629892671893,0.31464709509058497,0.34172417560335594,0.32152002554346415,0.34172417560335594,15
2,g0281,1.0815464594930289,0.5447064990472592,0.7807971178855877,0.6111922595288568,0.7807971178855877,15
2,g0282,0.9908343035333237,0.4963535574947331,0.7099552202385403,0.5548036416256548,0.7099552202385403,15
2,g0283,0.48760311400933337,0.384367952226595,0.4280557633221948,0.40442541132360016,0.4280557633221948,15
2,g0284,0.7489539697267725,0.6551518822315274,0.5624352051586655,0.593188624225739,0.5624352051586655,15
2,g0285,0.219185031088333,0.15849867164641301,0.18282056052491027,0.16488509583895947,0.18282056052491027,15
2,g0286,0.41213922003359793,0.3537905856282221,0.3574719627996692,0.34879334484048785,0.3574719627996692,15
2,g0287,0.30878088556949385,0.23632827519869234,0.2624063798184077,0.2429025764509179,0.2624063798184077,15
2,g0288,0.7355218631611721,0.5246943006197314,0.6061851842741017,0.5492353456899679,0.6061851842741017,15
2,g0289,0.38297404599904844,0.194115066198292,0.27647622757070295,0.21703294598224554,0.27647622757070295,15
2,g0290,0.5005029992808845,0.4477914966988341,0.46628291625793594,0.45389987518089375,0.46628291625793594,15
2,g0291,0.6370280951443975,0.6593559142274998,0.6478966182244847,0.6554723872194287,0.6478966182244847,15
2,g0292,0.3813513160821951,0.3852039940769551,0.37983319132507726,0.3826585401499961,0.37983319132507726,15
2,g0293,0.3388391499759626,0.3030237505858281,0.3073273680840776,0.3012115449695536,0.3073273680840776,15
2,g0294,0.5437636953700654,0.5263442091563574,0.5343912968246265,0.5288753756551283,0.5343912968246265,15
2,g0295,0.5752127533502465,0.3881683337952587,0.43908569985163676,0.3924969673288606,0.43908569985163676,15
2,g0296,0.28833401679142157,0.23392587591175307,0.25382607657162837,0.23865559974459233,0.25382607657162837,15
2,g0297,0.8114552070455511,0.8303212598448073,0.8181650651162782,0.8256766779499116,0.8181650651162782,15
2,g0298,0.3580622332202224,0.3147791989084677,0.3203713614661963,0.3129620310576255,0.3203713614661963,15
2,g0299,0.5797988457194204,0.5409088948036826,0.5515733523624957,0.5424134622298078,0.5515733523624957,15
2,g0300,0.344147720371314,0.36557193037133867,0.35163458110139917,0.360248513154792,0.35163458110139917,15
2,g0301,0.5092407382115534,0.47029133246319177,0.47128001237572154,0.466317465517511,0.47128001237572154,15
2,g0302,0.3455646879604345,0.2537265689946481,0.28131491196038916,0.25780296178804524,0.28131491196038916,15
2,g0303,0.46865647474891037,0.3319325674038552,0.3415674759496024,0.3187822242230596,0.3415674759496024,15
2,g0304,0.10070495489277913,0.09842226222443677,0.09928621100488068,0.09864750886388406,0.09928621100488068,15
2,g0305,0.5013700033560842,0.3810950083217893,0.4044022105448064,0.3789606965902156,0.4044022105448064,15
2,g0306,0.5302597341311742,0.5473587820338854,0.46098706382272625,0.5032536538219977,0.46098706382272625,15
2,g0307,0.3680775070281891,0.2906429954771727,0.2968791028689825,0.2843260474879525,0.2968791028689825,15
2,g0308,0.7234115215491115,0.5795547926597541,0.6349388847064171,0.5936545474643197,0.6349388847064171,15
2,g0309,0.2900559111505092,0.25936915170774366,0.2692517980082073,0.2613452391734995,0.2692517980082073,15
2,g0310,0.18605463856957954,0.22509015737572138,0.19192094018740008,0.21157604427931817,0.19192094018740008,15
2,g0311,0.27891101231136617,0.26952674327164206,0.272714517035519,0.27104104011905344,0.272714517035519,15
2,g0312,0.2873238799368966,0.2415888149576381,0.2571860821793495,0.24494765198461918,0.2571860821793495,15
2,g0313,0.4174491537972168,0.3835887327441382,0.38632177783641786,0.38117659418477035,0.38632177783641786,15
2,g0314,0.5285260927184463,0.5619483597803933,0.5219054054416433,0.5438051352135017,0.5219054054416433,15
2,g0315,0.2678433498063164,0.26173293381660534,0.26441633914281293,0.2625432419863237,0.26441633914281293,15
2,g0316,0.3775458557440489,0.27248375009888093,0.31569271129635873,0.28421539894525055,0.31569271129635873,15
2,g0317,0.009906093405522943,0.007835159236564103,0.00879002781853208,0.00814964632666922,0.00879002781853208,15
2,g0318,0.6625844713732766,0.5861814492648256,0.6088719507907303,0.5910267488832129,0.6088719507907303,15
2,g0319,0.5267671423031646,0.48093409414365995,0.48152474650590943,0.47590087668040154,0.48152474650590943,15
2,g0320,0.3521522998291606,0.2921563090691925,0.3161130286110945,0.29858974765797786,0.3161130286110945,15
2,g0321,0.5818275434381702,0.5010904601183506,0.5166709248615149,0.5001865406238257,0.5166709248615149,15
2,g0322,0.4891027334899415,0.4246515554445735,0.4243748469655072,0.4167191016986988,0.4243748469655072,15
2,g0323,0.21580928395360832,0.21064291917981884,0.20990450035928773,0.20962679773817103,0.20990450035928773,15
2,g0324,0.5591734146063523,0.5158505312319145,0.5093396361606863,0.507167326111984,0.5093396361606863,15
2,g0325,0.5474316883147458,0.42245185490498105,0.4762984266431641,0.44456103025497723,0.4762984266431641,15
2,g0326,0.6109738835640333,0.5458327969933574,0.5710630928258977,0.5524635136177714,0.5710630928258977,15
2,g0327,0.5147902977980051,0.40718907688938427,0.40905615306482507,0.39416184886018846,0.40905615306482507,15
2,g0328,0.6034017533264597,0.4408012595320655,0.5108397672857662,0.46094364747291444,0.5108397672857662,15
2,g0329,0.6820593310522747,0.5482318516895578,0.5880228410363074,0.5581711771901896,0.5880228410363074,15
2,g0330,0.36747747411603066,0.29585044000513405,0.31986946001180466,0.30081778243374796,0.31986946001180466,15
2,g0331,0.7930302552513918,0.6872211686219959,0.6764965051442938,0.6676969712141765,0.6764965051442938,15
2,g0332,0.19478398896391616,0.22951276285253974,0.19866680599999453,0.21673902336310497,0.19866680599999453,15
2,g0333,0.6677432382002588,0.6683023638904305,0.6265658868118098,0.6455129974013664,0.6265658868118098,15
2,g0334,0.43638341189510765,0.4176975971619566,0.410526214409622,0.4115802601335789,0.410526214409622,15
2,g0335,0.4699526721742787,0.4310411975071661,0.4457934425628182,0.4348417365763162,0.4457934425628182,15
2,g0336,0.4241489053825984,0.1966207217059391,0.2779633147874326,0.21074320047595874,0.2779633147874326,15
2,g0337,0.7348674107545501,0.5579689277672736,0.6220886948121916,0.5761493981605172,0.6220886948121916,15
2,g0338,0.6159526887887742,0.5477220747180672,0.5307004978570627,0.530074914304035,0.5307004978570627,15
2,g0339,0.25450288180613445,0.20142791321297995,0.20357453390077074,0.19587616794621146,0.20357453390077074,15
2,g0340,0.8933484348450127,0.7627167596363937,0.8073739183041144,0.7760138078336772,0.8073739183041144,15
2,g0341,0.6986443741945171,0.40290362499443233,0.5202760655874709,0.4316619839759543,0.5202760655874709,15
2,g0342,0.2741908590802406,0.2376980116324518,0.2525967729763388,0.24183252815332204,0.2525967729763388,15
2,g0343,0.6812324574678797,0.7177338036464445,0.6827410174917748,0.7015833246587453,0.6827410174917748,15
2,g0344,0.4646364133219936,0.4344396606769527,0.44367285591740635,0.43614856192845586,0.44367285591740635,15
2,g0345,0.16663206759512056,0.1583246587721805,0.16204000884021375,0.1594616165066743,0.16204000884021375,15
2,g0346,0.5379314746979288,0.4426441748859758,0.4806968009132679,0.45284853101389616,0.4806968009132679,15
2,g0347,0.24531067177546778,0.256774143828987,0.23263898615675968,0.24496983224897992,0.23263898615675968,15
2,g0348,0.5583482471733446,0.45404522929284985,0.4799881437131876,0.4559453764338437,0.4799881437131876,15
2,g0349,0.5275809950108644,0.425408605924272,0.4555826910092159,0.43002566401598535,0.4555826910092159,15
2,g0350,0.36842677833728954,0.4648245874246848,0.40276390543848123,0.4416716995935803,0.40276390543848123,15
2,g0351,0.2229875005712483,0.1539614578752815,0.16749780440457096,0.15241565957245468,0.16749780440457096,15
2,g0352,0.3686271076654998,0.3119901503641439,0.3378672499465155,0.32185690746992407,0.3378672499465155,15
2,g0353,0.217469300478688,0.19338243769947766,0.18499776182553884,0.1858349921613753,0.18499776182553884,15
2,g0354,0.39208021054918907,0.4317518978547969,0.40194232085189435,0.4198028322201896,0.40194232085189435,15
2,g0355,0.6537258848318617,0.6309009435098069,0.6321087705517274,0.6289877192892919,0.6321087705517274,15
2,g0356,0.2748040479840345,0.3803261443430855,0.31060721954751164,0.3543549444242399,0.31060721954751164,15
2,g0357,0.5440564235559169,0.4180453570394523,0.45496148672421827,0.4233152204406331,0.45496148672421827,15
2,g0358,0.3261967186554463,0.3505242182366388,0.3166031834446395,0.3348498365647327,0.3166031834446395,15
2,g0359,0.23955098318424167,0.24509965548138232,0.23281584131190725,0.2389794532938811,0.23281584131190725,15
2,g0360,0.20280416091074818,0.18417455107937566,0.17092433325681022,0.17465758155130626,0.17092433325681022,15
2,g0361,0.4621927787684192,0.29705306712356166,0.3574987458273309,0.3103058034750158,0.3574987458273309,15
2,g0362,0.2679191929282105,0.299905707890387,0.27672773277151586,0.29075145258282137,0.27672773277151586,15
2,g0363,0.3026854757956469,0.2788533648622102,0.28800289591951483,0.28177150998906425,0.28800289591951483,15
2,g0364,0.33190928466649977,0.2508732860713162,0.27799775854438913,0.25624142779196796,0.27799775854438913,15
2,g0365,0.7397163365100337,0.5292277808805438,0.6094117211439674,0.5487504179818365,0.6094117211439674,15
2,g0366,0.7817171994843783,0.6010215996237823,0.6559700121422497,0.61057210324606,0.6559700121422497,15
2,g0367,0.6028187682272018,0.44573961500957604,0.4857229289259646,0.44863484826220257,0.4857229289259646,15
2,g0368,0.2946553104427016,0.24865186499220934,0.25814481808158274,0.24844197475026503,0.25814481808158274,15
2,g0369,0.40539353435822706,0.5863834557576704,0.4755425904788698,0.5462587548272596,0.4755425904788698,15
2,g0370,0.393164463253092,0.31535473762123456,0.33343796891749317,0.31623953474982214,0.33343796891749317,15
2,g0371,0.00786478664907682,0.02159639842087011,0.01435565112351277,0.019150256309945227,0.01435565112351277,15
2,g0372,0.23226777591512024,0.15003754029569996,0.17286036986192715,0.15202760535338958,0.17286036986192715,15
2,g0373,0.4969189593047739,0.39314144860038397,0.42802158528994466,0.4002617099809809,0.42802158528994466,15
2,g0374,0.6073540455260421,0.3744441725583081,0.44005313604887863,0.38572550734376965,0.44005313604887863,15
2,g0375,0.33207761652725754,0.34143141262280946,0.32830549262354447,0.33524849600516937,0.32830549262354447,15
2,g0376,0.4528431194603937,0.5132656377466398,0.446789546025132,0.48422282242343095,0.446789546025132,15
2,g0377,0.8945566214565203,0.6120561442285611,0.732609180691211,0.6460489427291609,0.732609180691211,15
2,g0378,0.36708230871848946,0.29235413243381775,0.3219749178006428,0.30058949026823734,0.3219749178006428,15
2,g0379,0.41790447410973075,0.38330860523541654,0.39467546699744743,0.3856922933008381,0.39467546699744743,15
2,g0380,0.3558824962328733,0.37745902944820897,0.35392114712482337,0.3669733770764021,0.35392114712482337,15
2,g0381,0.3366138804008564,0.34916995214782415,0.3334183722803392,0.34044170270022245,0.3334183722803392,15
2,g0382,0.22290187458052363,0.23037304843728226,0.20546649981423523,0.21775518217318326,0.20546649981423523,15
2,g0383,0.3465020883360119,0.24531203837011237,0.25264963222263215,0.23569883489469173,0.25264963222263215,15
2,g0384,0.48536121310584657,0.38104116464190246,0.3752562461923089,0.36430643238631805,0.3752562461923089,15
2,g0385,0.706243021466489,0.5111929722942766,0.577251621767973,0.5242888562841781,0.577251621767973,15
2,g0386,0.19602724626700635,0.19232504335246772,0.19227819301431087,0.1918831958851415,0.19227819301431087,15
2,g0387,0.48129656324736225,0.6373251386017452,0.4972701754031428,0.5807713660299176,0.4972701754031428,15
2,g0388,0.5507699507373995,0.43997400585734525,0.4597363684214171,0.43733101279390485,0.4597363684214171,15
2,g0389,0.5420784130847268,0.36391084067853147,0.43768883820073834,0.3844205553822051,0.43768883820073834,15
2,g0390,0.3426867406689428,0.21939150564237025,0.2461146980720371,0.21758553478913828,0.2461146980720371,15
2,g0391,0.27591143609912266,0.2746269544912955,0.25682026781779504,0.26473381807761376,0.25682026781779504,15
2,g0392,0.7765912770819067,0.7808200227234984,0.7754323362637884,0.7783017173027367,0.7754323362637884,15
2,g0393,0.22056100161322637,0.25306975229942547,0.22642853295608648,0.24219453725719958,0.22642853295608648,15
2,g0394,0.5871650209461553,0.4332000620421886,0.48751521675851794,0.444959940743684,0.48751521675851794,15
2,g0395,0.5779026649618839,0.5430650927647184,0.5437619457273983,0.5391209981155544,0.5437619457273983,15
2,g0396,0.488667230769938,0.43395098523613757,0.4210946728829335,0.42023475491690426,0.4210946728829335,15
2,g0397,0.313939631231432,0.314702267976869,0.30100345621951297,0.30522628382351397,0.30100345621951297,15
